"subject","activity","[mean of] tBodyAcc-mean()-X","[mean of] tBodyAcc-mean()-Y","[mean of] tBodyAcc-mean()-Z","[mean of] tBodyAcc-std()-X","[mean of] tBodyAcc-std()-Y","[mean of] tBodyAcc-std()-Z","[mean of] tGravityAcc-mean()-X","[mean of] tGravityAcc-mean()-Y","[mean of] tGravityAcc-mean()-Z","[mean of] tGravityAcc-std()-X","[mean of] tGravityAcc-std()-Y","[mean of] tGravityAcc-std()-Z","[mean of] tBodyAccJerk-mean()-X","[mean of] tBodyAccJerk-mean()-Y","[mean of] tBodyAccJerk-mean()-Z","[mean of] tBodyAccJerk-std()-X","[mean of] tBodyAccJerk-std()-Y","[mean of] tBodyAccJerk-std()-Z","[mean of] tBodyGyro-mean()-X","[mean of] tBodyGyro-mean()-Y","[mean of] tBodyGyro-mean()-Z","[mean of] tBodyGyro-std()-X","[mean of] tBodyGyro-std()-Y","[mean of] tBodyGyro-std()-Z","[mean of] tBodyGyroJerk-mean()-X","[mean of] tBodyGyroJerk-mean()-Y","[mean of] tBodyGyroJerk-mean()-Z","[mean of] tBodyGyroJerk-std()-X","[mean of] tBodyGyroJerk-std()-Y","[mean of] tBodyGyroJerk-std()-Z","[mean of] tBodyAccMag-mean()","[mean of] tBodyAccMag-std()","[mean of] tGravityAccMag-mean()","[mean of] tGravityAccMag-std()","[mean of] tBodyAccJerkMag-mean()","[mean of] tBodyAccJerkMag-std()","[mean of] tBodyGyroMag-mean()","[mean of] tBodyGyroMag-std()","[mean of] tBodyGyroJerkMag-mean()","[mean of] tBodyGyroJerkMag-std()","[mean of] fBodyAcc-mean()-X","[mean of] fBodyAcc-mean()-Y","[mean of] fBodyAcc-mean()-Z","[mean of] fBodyAcc-std()-X","[mean of] fBodyAcc-std()-Y","[mean of] fBodyAcc-std()-Z","[mean of] fBodyAcc-meanFreq()-X","[mean of] fBodyAcc-meanFreq()-Y","[mean of] fBodyAcc-meanFreq()-Z","[mean of] fBodyAccJerk-mean()-X","[mean of] fBodyAccJerk-mean()-Y","[mean of] fBodyAccJerk-mean()-Z","[mean of] fBodyAccJerk-std()-X","[mean of] fBodyAccJerk-std()-Y","[mean of] fBodyAccJerk-std()-Z","[mean of] fBodyAccJerk-meanFreq()-X","[mean of] fBodyAccJerk-meanFreq()-Y","[mean of] fBodyAccJerk-meanFreq()-Z","[mean of] fBodyGyro-mean()-X","[mean of] fBodyGyro-mean()-Y","[mean of] fBodyGyro-mean()-Z","[mean of] fBodyGyro-std()-X","[mean of] fBodyGyro-std()-Y","[mean of] fBodyGyro-std()-Z","[mean of] fBodyGyro-meanFreq()-X","[mean of] fBodyGyro-meanFreq()-Y","[mean of] fBodyGyro-meanFreq()-Z","[mean of] fBodyAccMag-mean()","[mean of] fBodyAccMag-std()","[mean of] fBodyAccMag-meanFreq()","[mean of] fBodyBodyAccJerkMag-mean()","[mean of] fBodyBodyAccJerkMag-std()","[mean of] fBodyBodyAccJerkMag-meanFreq()","[mean of] fBodyBodyGyroMag-mean()","[mean of] fBodyBodyGyroMag-std()","[mean of] fBodyBodyGyroMag-meanFreq()","[mean of] fBodyBodyGyroJerkMag-mean()","[mean of] fBodyBodyGyroJerkMag-std()","[mean of] fBodyBodyGyroJerkMag-meanFreq()"
"48","2","WALKING",0.271658355311199,-0.0206010375563946,-0.109988225309327,-0.18359023813245,-0.121383099603943,-0.417172922285175,0.925511136659955,-0.250210608232783,-0.0246875221967488,-0.960646010900449,-0.954501268433931,-0.934180346868038,0.081086065507597,0.0234949069401993,-0.00844103452769273,-0.260066231489707,-0.24136357669884,-0.587541684441464,0.0143964849997075,-0.108706386643655,0.0522574046863746,-0.471354967136571,-0.634124175163832,-0.418962956610377,-0.116337355801559,-0.0377058752396004,-0.0554838589302341,-0.494675598903724,-0.753462322775874,-0.561361633699228,-0.126227734114288,-0.319968558325602,-0.126227734114288,-0.319968558325602,-0.308819538926211,-0.289430353654482,-0.383541678927207,-0.459815187902739,-0.638420168375306,-0.711167144173779,-0.276359138576688,-0.150077618405491,-0.463889790354374,-0.151048388322494,-0.163809657155159,-0.438896587774207,-0.187189212587808,0.0498577404431725,0.0809119961902414,-0.294686353171362,-0.262805363535244,-0.551217739401721,-0.290784273183988,-0.271498750332042,-0.623272152235194,-0.00301706296148926,-0.206568930129164,-0.0952538554856138,-0.372207491519561,-0.64116470106686,-0.397710098030096,-0.504489392195046,-0.633585436088447,-0.480534414240546,-0.187188492418415,-0.1434246632142,-0.0533517814321662,-0.269050097834202,-0.458127228977369,0.203282596444653,-0.272437047923177,-0.318796703004171,0.166398647838716,-0.538580161841142,-0.502421001723953,-0.0831070260547051,-0.710818306852837,-0.735009469568633,0.207723231765674
"49","20","LAYING",0.285516071323529,-0.0173477053705882,-0.110935048735294,-0.925463153529412,-0.919634007089706,-0.928735511,-0.187612968382353,0.716103802941176,0.530057755029412,-0.976543187647059,-0.993430687205882,-0.977865388823529,0.0713116772970588,0.0167280054564706,-0.00189552606852941,-0.934133044558824,-0.919518475088235,-0.951915074264706,-0.0162056046058824,-0.0779724808455882,0.116171327544118,-0.961288042058824,-0.932447824705882,-0.940989074264706,-0.103426744794118,-0.0394048546029412,-0.0619410473823529,-0.94945939,-0.966380674411765,-0.959805869558824,-0.920728737882353,-0.926180391176471,-0.920728737882353,-0.926180391176471,-0.935757445294118,-0.927666119470588,-0.9210915225,-0.934354371470588,-0.960473960882353,-0.967624626176471,-0.922144647661765,-0.915053235764706,-0.933255055588235,-0.926942292647059,-0.926563568088235,-0.931324723852941,-0.0940517935514706,0.310471300985294,0.320945108897059,-0.932538515,-0.918209537297059,-0.945108088088235,-0.942158904117647,-0.927342738588235,-0.957445465147059,0.113660708358824,0.109978977535294,0.159333688783824,-0.94795265,-0.945707035294118,-0.937558061176471,-0.965596526323529,-0.925896254955882,-0.947605943823529,0.229896710073529,0.00509344549852941,0.232125429733824,-0.928294105588235,-0.936328660441176,0.415378411792647,-0.925500138970588,-0.929753630279412,0.443165218919074,-0.943350973382353,-0.939830163382353,0.229233340832353,-0.969281996911765,-0.967523875735294,0.388435591666912
"50","20","SITTING",0.280012997272727,-0.0164423336590909,-0.110400922151515,-0.988851529242424,-0.964998853787879,-0.969644906515152,0.752924722878788,0.212338028848485,0.320329334522727,-0.980151366363636,-0.974982391666667,-0.967717838939394,0.0743727744106061,0.00617549153333333,0.00278178573833333,-0.993487426515152,-0.984185541969697,-0.990372175151515,-0.0365904351515152,-0.0804470974363636,0.0723469388484849,-0.99013354,-0.987428601666667,-0.968507956818182,-0.0961245093181818,-0.038721265319697,-0.0510016704651515,-0.993256507121212,-0.995451802121212,-0.99298283530303,-0.977220802575758,-0.968338967575758,-0.977220802575758,-0.968338967575758,-0.990838022727273,-0.990732499545455,-0.958811191515151,-0.96861568,-0.995454681969697,-0.994995196666667,-0.990194657727273,-0.970709694393939,-0.97672229530303,-0.988451830909091,-0.963659103787879,-0.967521207878788,-0.0393011693878788,0.118432646993939,0.210363722,-0.993417327272727,-0.983957552272727,-0.988711538787879,-0.994170797575758,-0.985694552272727,-0.990607593939394,0.269012335158788,0.0376601355390909,0.115195508684848,-0.988167543181818,-0.989578815,-0.971214873636364,-0.990749008787879,-0.986278746060606,-0.970433545909091,0.0749220380272727,-0.156170759689394,0.00025659406212121,-0.973839123030303,-0.969901873939394,0.244792805575758,-0.990241696969697,-0.990122061212121,0.350448702530303,-0.978114714545455,-0.968062450757576,-0.0660616441424242,-0.995160518939394,-0.99482724969697,0.327700014721212
"51","20","STANDING",0.27408968630137,-0.0189643583410959,-0.113383215150685,-0.885138026575342,-0.849412096808219,-0.869959060438356,0.958570082876712,-0.0924379791972603,-0.00246492798821918,-0.989347236712329,-0.977209830547945,-0.96887737630137,0.0640371982726027,0.0162649240208219,0.00406589610878082,-0.891623594794521,-0.884594960821918,-0.933655497534247,-0.0491925207739726,-0.0569126903328767,0.0864273436,-0.904607682191781,-0.900955250876712,-0.867001865150685,-0.0954556506027397,-0.0365423028219178,-0.0590080270273973,-0.907554284657534,-0.949573946712329,-0.932502004931507,-0.865557266342466,-0.867105017342466,-0.865557266342466,-0.867105017342466,-0.897619924109589,-0.892295043835616,-0.865166242424658,-0.893129339054795,-0.934385819863014,-0.945237306849315,-0.882784777315069,-0.856583468812329,-0.89207444739726,-0.886276382054795,-0.854556363094521,-0.868783929356164,0.061083016709589,-0.000593116779178082,0.125215848433151,-0.889741358630137,-0.888182941643836,-0.923912386164384,-0.904052403835616,-0.888669236849315,-0.942447370273973,0.232246301739726,-0.0938901171876712,0.0940265901643836,-0.885297589178082,-0.91592697109589,-0.883331876712329,-0.910947117945205,-0.894934969136986,-0.874295538994521,-0.122345843223288,-0.169931670369863,-0.0664245114767123,-0.86820775350411,-0.886738093013699,0.160494269168493,-0.884056491027397,-0.903395634657534,0.358167341136986,-0.911906193561644,-0.89975724160274,-0.0805292237342466,-0.943935795479452,-0.950771289041096,0.200098933479452
"52","20","WALKING",0.276683933023529,-0.0202549278982571,-0.105637222953595,-0.047653829954902,-0.134376842360022,-0.148962244910196,0.930986431507625,-0.127248256427451,0.0847507580375599,-0.958544850139434,-0.937547904836601,-0.893786670440087,0.08626994019878,0.00364095922004357,-0.0101129196101525,-0.159694700433251,-0.200131639416078,-0.548532518130719,0.0131384338617582,-0.104711332870152,0.0862594760721787,-0.410709487660697,-0.205824221888889,-0.383099370222222,-0.101595128290741,-0.056681251267037,-0.0482813130630065,-0.418413978081917,-0.680281703917211,-0.488383138313725,-0.015316834791939,-0.075023655846841,-0.015316834791939,-0.075023655846841,-0.255459306988061,-0.158192807451678,-0.142172065223181,-0.254642530064444,-0.563978378095861,-0.64769675622658,-0.0629921709697647,-0.103689894519608,-0.305716911189542,-0.0430756246507625,-0.209834213821808,-0.143211288718693,-0.374231590283224,0.10124306122963,-0.0942855561597081,-0.175442665745752,-0.214393849570414,-0.493807247546841,-0.22078958754,-0.242024273703573,-0.603318836043573,-0.270554434372549,-0.230653909547625,-0.197984063624532,-0.306044601634074,-0.423708273633987,-0.323601294905882,-0.449364276188017,-0.107698382933987,-0.461597064100218,-0.0952817278100523,-0.447488757686274,-0.0458058764078126,-0.0938001696844444,-0.210003387564227,0.0059096980983268,-0.134872921564832,-0.194992336378257,0.00358034750694989,-0.398958162622658,-0.294516817943098,-0.143802035764915,-0.647514664152505,-0.674116528701525,0.0761871239578649
"53","21","LAYING",0.270540451344444,-0.0197901124946667,-0.1136839694,-0.390855902485556,-0.302559904942222,-0.651343963218889,0.940430890444444,-0.177773196147778,-0.0622732712737778,-0.962758304222222,-0.933167960111111,-0.906605033333333,0.0932196164444444,0.0156500192332222,-0.00507573450055555,-0.486000633462222,-0.433525140004444,-0.794356555111111,-0.04982357259,-0.0570684563633333,0.067804230951,-0.612244001527778,-0.644466841155556,-0.545988426376667,-0.0721335227803333,-0.0486397772433333,-0.0641045853744444,-0.599542791822222,-0.723892464555556,-0.528861005498889,-0.364673684703222,-0.382360784066667,-0.364673684703222,-0.382360784066667,-0.530392135566667,-0.497733603077778,-0.5043743601,-0.554923384644444,-0.655058529055556,-0.693523994522222,-0.427626084077778,-0.360917706417778,-0.698917222144444,-0.378035957015111,-0.318091649633333,-0.655085936744444,-0.256383703192222,-0.109902471761,-0.0462045982422222,-0.508685323382222,-0.489597226732222,-0.777181472888889,-0.509738289966667,-0.410755673883333,-0.810194715,-0.137226431756667,-0.33538751818,-0.203809338912222,-0.5265974879,-0.635884610444444,-0.464235689256667,-0.641595205803333,-0.654659522011111,-0.619462457,-0.166584987413333,-0.145526839243333,-0.0484871146344444,-0.403664633903778,-0.467790755322222,-0.0147476340505556,-0.487044984455556,-0.515896235534444,0.109040494885556,-0.584521035802222,-0.6150134831,-0.0810306312011111,-0.702797961694444,-0.703670555222222,0.0269769798622222
"54","21","SITTING",0.280860865176471,-0.0206715586242353,-0.114489810917647,-0.180778190196706,0.0141393321316471,-0.478891366369412,0.702732261176471,-0.0491568354117647,-0.00273435709552941,-0.967467732705882,-0.950771411764706,-0.938312645529412,0.0635474457694118,-0.00781752673176471,-0.00386430863058823,-0.199140466731765,-0.0999286766092941,-0.566617796811765,-0.0590693019329412,-0.0570058059855294,0.0894092026576471,-0.444082858329412,-0.369424102235294,-0.375848512423529,-0.0672912945094118,-0.0610621431341176,-0.041355918412,-0.247046673941176,-0.458577744070588,-0.230689937241647,-0.13559664152,-0.176170805929412,-0.13559664152,-0.176170805929412,-0.249898684858824,-0.153975494917647,-0.274596680576941,-0.333378236291765,-0.368089456788235,-0.417714384831294,-0.174661082952941,-0.0133791208176471,-0.490656602411765,-0.186354421327059,-0.0367601666043529,-0.516081794164706,-0.295554785694118,0.0555892044456471,0.113189673962353,-0.2325364003,-0.184013626378824,-0.544460229764706,-0.236490808969506,-0.0694456604317647,-0.587827840070588,-0.242930563481176,-0.403946585237647,-0.187465666762353,-0.259650640356471,-0.376452790388235,-0.225400793631765,-0.504976032035294,-0.371002865317647,-0.492171732741176,-0.0118439491404706,0.00480980726470588,0.167533099741176,-0.13961732118,-0.327128436976471,0.126701656064706,-0.144343307138824,-0.172659884322824,-0.00722074190117647,-0.328847287529412,-0.457270527492941,0.150351652417412,-0.430659611735294,-0.441875848227412,0.0758507162185882
"55","21","STANDING",0.271201391438202,-0.0151659031919101,-0.115565269033708,-0.641478364606742,-0.448427122224719,-0.705389782793034,0.576611616516854,0.193428168308989,0.124053008280899,-0.956496341460674,-0.961239953258427,-0.948083689325843,0.0811844842022472,-0.00481054647775281,0.00451635186741573,-0.6188956226,-0.513766689704494,-0.713487369101124,-0.0354537555179775,-0.0753876072183146,0.102314294920225,-0.704242282,-0.659374076719101,-0.659909854155056,-0.0874521972191011,-0.0338410213004494,-0.0523911236213483,-0.542671412606742,-0.666253478168539,-0.538543401879775,-0.577747737044944,-0.596019445842697,-0.577747737044944,-0.596019445842697,-0.605348771741573,-0.565655444786517,-0.618703641617978,-0.628493241886517,-0.624048953831461,-0.627646603561798,-0.612098280269663,-0.451006296314607,-0.687420716651685,-0.655112631573034,-0.482308481235955,-0.742728504382022,-0.145519794244944,0.182567334046067,0.248694652614944,-0.62755249158427,-0.552489582759551,-0.689970550179775,-0.644451930738202,-0.504322476991011,-0.735553308494382,-0.028213710771573,-0.232997818280899,0.0111275926965169,-0.568100622262921,-0.64578224411236,-0.561626800537079,-0.750406814449438,-0.670978433112359,-0.731071943146067,0.121864464505618,0.0418368402460674,0.214308083910112,-0.572598680539326,-0.673868411674157,0.17815129937191,-0.556600475052809,-0.579824559786517,0.112252525223596,-0.601124764067416,-0.719994790621348,0.213300850564045,-0.630545061764045,-0.650767997011236,0.128125442818202
"56","21","WALKING",0.267169735491211,-0.0153358364633427,-0.113760741205074,-0.821248225657559,-0.762393494152619,-0.671590164983937,0.467346959330424,0.10657914028101,0.136374331715433,-0.949727224451415,-0.959293216723132,-0.942812117207098,0.0906474624813576,0.00799387929259805,-0.0120486378659698,-0.841397344668788,-0.782799644950961,-0.778235980040153,-0.023426569758186,-0.0966704285184443,0.109909966438884,-0.863315268851943,-0.797609024758562,-0.820780790597309,-0.105205637906962,-0.041761702296476,-0.0546482184027424,-0.809573911225283,-0.809233779214494,-0.878161328569346,-0.751871156488472,-0.755160394227076,-0.751871156488472,-0.755160394227076,-0.802270587011942,-0.759148516275014,-0.79382442028681,-0.770005625622174,-0.834079823963236,-0.791963519058465,-0.825668976698157,-0.763871110650021,-0.712350699519543,-0.82025028288474,-0.776962693453667,-0.675434294536162,-0.215370519441821,0.0491288486848942,0.12920272221752,-0.84875064777502,-0.795531458697309,-0.768618166491232,-0.848074166819755,-0.783642518241511,-0.786357564999855,-0.0302374158745117,-0.169328835471615,-0.0582762627717615,-0.809465578010881,-0.786277783570164,-0.823806336013518,-0.881243054679275,-0.807490202792326,-0.836693676535461,0.0604509270024889,-0.086219061692239,-0.0165760516233882,-0.757796191575302,-0.792178685992832,0.0824017690038098,-0.757728666431333,-0.761675254996878,0.139663663389437,-0.782422015933836,-0.802097538328181,0.0389999498677093,-0.802804218087107,-0.792772783429563,0.075184925573634
"57","22","LAYING",0.277775049027778,-0.0151127457886111,-0.111740290388889,-0.974447629166667,-0.93971462375,-0.924733408194444,0.579715789861111,0.281471386018056,0.246289419458333,-0.954625549652778,-0.956791668055556,-0.9253461625,0.0756788490416667,0.0139357499829167,-0.000909154650138888,-0.986045545833333,-0.978158135694444,-0.985008462222222,-0.0294404076363889,-0.0641741907569444,0.0790678629958333,-0.965580457083333,-0.968322810833333,-0.953357509583333,-0.0973894923277778,-0.0410703775555556,-0.0574005904819444,-0.986115789027778,-0.989083500833333,-0.988237555833333,-0.949527932222222,-0.92493056875,-0.949527932222222,-0.92493056875,-0.985749159861111,-0.980917474166667,-0.922996443333333,-0.93481111875,-0.989968117361111,-0.986783366944444,-0.976425055277778,-0.952979677638889,-0.950757336111111,-0.973831538333333,-0.93686427,-0.917267240138889,-0.0888230256208333,0.0832509606208333,0.00312930686111111,-0.985365056666667,-0.977507795833333,-0.982131215138889,-0.988316312916667,-0.980698121666667,-0.986658414305556,0.221085426127778,0.0360979878,0.04655739478875,-0.964352682222222,-0.975364054861111,-0.958152651666667,-0.966577813472222,-0.964984547777778,-0.956074204583333,0.000748790808333334,-0.236393579688889,0.0187493581088889,-0.944343863611111,-0.926746264886111,0.0778991971603611,-0.981450713333333,-0.979246535416667,0.315079793347222,-0.955073054444444,-0.93392641,-0.0853052310569444,-0.987665479444444,-0.98634103625,0.215664222138889
"58","22","SITTING",0.267946384903226,-0.0120893687629032,-0.117697456193548,-0.731831825645161,-0.692839748274194,-0.613455225170968,0.86865129983871,-0.117117805322581,-0.123474897532258,-0.963660795,-0.941568901822581,-0.923428603870968,0.0785687431677419,-0.0122176277193548,-0.0156133030132258,-0.781209511612903,-0.806436771290323,-0.830626915967742,-0.0695050572804839,-0.0524570260822581,0.132604309322581,-0.718838577096774,-0.804784543387097,-0.715955191274193,-0.0961274918193548,-0.0424469553370968,-0.0462419593693548,-0.841043082580645,-0.863028381129032,-0.874245755,-0.662481160306452,-0.705399351435484,-0.662481160306452,-0.705399351435484,-0.786196365645161,-0.794251532096774,-0.666535492112903,-0.726932688548387,-0.862991901290323,-0.861744267096774,-0.747687902096774,-0.728758144193548,-0.695808008387097,-0.726272311290323,-0.694730486290323,-0.601621077606452,-0.19431432916129,-0.106462397424194,-0.0324196146030645,-0.800678613548387,-0.81408471483871,-0.81962744016129,-0.780802330645161,-0.811517549193548,-0.839983784354839,-0.0369648839819839,-0.27075672648871,-0.286783795170968,-0.735473855645161,-0.809127025483871,-0.742245486612903,-0.719282147177419,-0.804282956129032,-0.735584694887097,-0.256297425274194,-0.194429854551613,-0.220413382282258,-0.738017504354839,-0.734233817096774,-0.0299018559106452,-0.789100297903226,-0.801672488387097,0.109556992819355,-0.787428546451613,-0.736285478,-0.185656137050305,-0.86281073516129,-0.870196090645161,0.0130239652258065
"59","22","STANDING",0.260285712349206,-0.0232365740619048,-0.11927189531746,-0.10125488032381,-0.22516711472381,-0.0734997645626984,0.894516233492063,-0.190077211492063,-0.259395514653968,-0.951085891904762,-0.943227884126984,-0.905112169365079,0.0796847147428571,-0.0090021251,0.000304035780952379,-0.162465413634921,-0.39318043568254,-0.449662149634921,-0.103330719371429,-0.0278664450401587,0.102693726177937,-0.408851567015873,-0.407076779761905,-0.380576375920635,-0.072042982447619,-0.0423257024539683,-0.0958529563206349,-0.557856994761905,-0.443253297695238,-0.542708497825397,-0.0819340274269841,-0.0192653046798413,-0.0819340274269841,-0.0192653046798413,-0.294176226262381,-0.143052199634921,-0.222608084111111,-0.323203710190476,-0.507600709365079,-0.437634500412698,-0.139030693777778,-0.253713805063492,-0.200726748555556,-0.0879234902079365,-0.260575265666667,-0.0812157474428571,-0.403029932380952,-0.0879087823396825,-0.0954893313015873,-0.215175591187302,-0.412347766571429,-0.410632940634921,-0.183982958720635,-0.414749279396825,-0.487998883380952,-0.35178907522381,-0.428857016015873,-0.509350014809524,-0.362746678571429,-0.353505057111111,-0.358991723095238,-0.428655830301587,-0.448672684285714,-0.448085095396825,-0.238341126063492,0.10312393855381,-0.177030116619048,-0.0338603233492063,-0.165166524347619,-0.0248992428920635,-0.15390543,-0.138478594320635,-0.0034717281168254,-0.363401534888889,-0.41833754047619,0.097212441030619,-0.434472340444444,-0.482768661538095,0.079683941484127
